imdb_link,movie_coefficient
https://www.imdb.com/title/tt0857174/,0.006240099240738296
https://www.imdb.com/title/tt6635044/,1.647127358439361
https://www.imdb.com/title/tt3677742/,18.55826445612276
https://www.imdb.com/title/tt3860114/,2.519813539895121
https://www.imdb.com/title/tt3461424/,12.540707224781487
https://www.imdb.com/title/tt5005908/,1.0476008554378202
https://www.imdb.com/title/tt1315217/,12.233000575051197
https://www.imdb.com/title/tt12057310/,0.7625810714718315
https://www.imdb.com/title/tt1217217/,11.242462196194456
https://www.imdb.com/title/tt2211129/,0.047963086340655756
https://www.imdb.com/title/tt4676574/,0.3046742850534826
https://www.imdb.com/title/tt0386676/,0.06384289543459609
https://www.imdb.com/title/tt1742650/,0.4137292033780112
https://www.imdb.com/title/tt0981227/,0.4034530337644923
https://www.imdb.com/title/tt6461726/,1.8335301503685362
https://www.imdb.com/title/tt3513388/,0.9871239427964291
https://www.imdb.com/title/tt1470023/,7.867644750760362
https://www.imdb.com/title/tt0787475/,3.0118491764864483
https://www.imdb.com/title/tt19394840/,1.8670947044731998
https://www.imdb.com/title/tt12661310/,0.023717893829049905
https://www.imdb.com/title/tt0096636/,0.0072107407089005765
https://www.imdb.com/title/tt8005764/,0.011671106462759014
https://www.imdb.com/title/tt2057880/,0.008025425559117925
https://www.imdb.com/title/tt0081857/,0.021048720383462106
https://www.imdb.com/title/tt0123366/,0.019038501872693552
https://www.imdb.com/title/tt11857594/,0.0038378684920958956
https://www.imdb.com/title/tt1170244/,0.004433489244304307
https://www.imdb.com/title/tt4280606/,0.007929054545231774
https://www.imdb.com/title/tt16743848/,0.0023621550394728893
https://www.imdb.com/title/tt12544796/,0.5213985605524953
https://www.imdb.com/title/tt12920934/,0.5711753321872519
https://www.imdb.com/title/tt1366792/,0.0020455088643550954
https://www.imdb.com/title/tt11188392/,0.3887636795828284
https://www.imdb.com/title/tt10453272/,0.4506589249424418
https://www.imdb.com/title/tt3530232/,0.011549553193670306
https://www.imdb.com/title/tt10161398/,2.2144860311403827
https://www.imdb.com/title/tt3395490/,0.0025038185427108135
https://www.imdb.com/title/tt6556992/,0.004576209099804637
https://www.imdb.com/title/tt7890092/,0.012377374109518884
https://www.imdb.com/title/tt7877780/,0.000632320832205477
https://www.imdb.com/title/tt4346344/,0.054533033757063046
https://www.imdb.com/title/tt0247094/,0.006258647328145532
https://www.imdb.com/title/tt4877562/,0.4380007515407832
https://www.imdb.com/title/tt7162324/,1.458382999396725
https://www.imdb.com/title/tt6986332/,0.6565587951169852
https://www.imdb.com/title/tt2784810/,0.0008836117272829018
https://www.imdb.com/title/tt0827948/,0.0017991909398711084
https://www.imdb.com/title/tt4789300/,0.17080241029157966
https://www.imdb.com/title/tt1261356/,0.002866253650552344
https://www.imdb.com/title/tt0270116/,0.0009179502496225087
https://www.imdb.com/title/tt4181268/,0.06414030060130417
https://www.imdb.com/title/tt4688342/,1.1638318706557615
https://www.imdb.com/title/tt5220922/,0.015797547428219046
https://www.imdb.com/title/tt4460266/,8.001822728348298
https://www.imdb.com/title/tt3270224/,2.1379602089641816
https://www.imdb.com/title/tt0166442/,0.003482272187389679
https://www.imdb.com/title/tt3843176/,2.2766760695939112
https://www.imdb.com/title/tt3562462/,0.06985509933690684
https://www.imdb.com/title/tt3513114/,12.535997065756296
https://www.imdb.com/title/tt3464668/,0.9028976918293758
https://www.imdb.com/title/tt3530350/,0.7193582795056774
https://www.imdb.com/title/tt0106053/,0.117339683594721
https://www.imdb.com/title/tt2314952/,0.0377264083998763
https://www.imdb.com/title/tt0123338/,0.003052770994044219
https://www.imdb.com/title/tt2578448/,0.4975819450992482
https://www.imdb.com/title/tt2317255/,1.5590261768017788
https://www.imdb.com/title/tt2115291/,1.1069528097866983
https://www.imdb.com/title/tt2127404/,0.18859189905648302
https://www.imdb.com/title/tt1442552/,0.06353513195898158
https://www.imdb.com/title/tt0827947/,0.0021270600957367515
https://www.imdb.com/title/tt0088550/,0.0005139321006470988
https://www.imdb.com/title/tt1635658/,9.460598941758949
https://www.imdb.com/title/tt1572507/,0.4274236135137185
https://www.imdb.com/title/tt0106052/,1.1182320376163053
https://www.imdb.com/title/tt1095213/,0.00037355519724661186
https://www.imdb.com/title/tt0451114/,2.9512434694780567
https://www.imdb.com/title/tt0435730/,10.08555832667416
https://www.imdb.com/title/tt0297499/,0.004026662917074309
https://www.imdb.com/title/tt7174218/,0.001372253129540367
https://www.imdb.com/title/tt16378210/,0.17048199090066551
https://www.imdb.com/title/tt0826215/,0.008727472016583837
https://www.imdb.com/title/tt8522216/,0.2928774404267867
https://www.imdb.com/title/tt11428002/,0.0021363517278735296
https://www.imdb.com/title/tt8704802/,0.4034530337644923
https://www.imdb.com/title/tt9708358/,0.4082596268125619
https://www.imdb.com/title/tt13465912/,13.557621240394086
https://www.imdb.com/title/tt11203896/,0.0365011851452828
https://www.imdb.com/title/tt3503424/,0.019641335218441358
https://www.imdb.com/title/tt8005374/,0.006656305464245152
