imdb_link,movie_coefficient
https://www.imdb.com/title/tt3513388/,1.0017899508629755
https://www.imdb.com/title/tt4677934/,2.4226866797805897
https://www.imdb.com/title/tt6635044/,1.6495706842895057
https://www.imdb.com/title/tt3677742/,18.32409856593752
https://www.imdb.com/title/tt3860114/,2.5327205790492506
https://www.imdb.com/title/tt3461424/,12.496097088919619
https://www.imdb.com/title/tt2593532/,0.573802467719412
https://www.imdb.com/title/tt5005908/,1.0474825640906134
https://www.imdb.com/title/tt1315217/,11.95610932461479
https://www.imdb.com/title/tt15179396/,0.5086210494949164
https://www.imdb.com/title/tt5037914/,0.03873295126645545
https://www.imdb.com/title/tt9881938/,5.530963705744477
https://www.imdb.com/title/tt5555260/,0.0068645159857007
https://www.imdb.com/title/tt2818496/,4.434645770511575
https://www.imdb.com/title/tt1780441/,1.731575392748963
https://www.imdb.com/title/tt0072562/,3.6920444104387187
https://www.imdb.com/title/tt1598822/,0.38709570613954103
https://www.imdb.com/title/tt0814331/,0.7537258217301793
https://www.imdb.com/title/tt0373051/,0.286901233859706
https://www.imdb.com/title/tt6503364/,0.9701127502976387
https://www.imdb.com/title/tt0455314/,0.286901233859706
https://www.imdb.com/title/tt0427482/,0.573802467719412
https://www.imdb.com/title/tt0115369/,0.003010879724511949
https://www.imdb.com/title/tt6461726/,1.7861646061546999
https://www.imdb.com/title/tt10584350/,2.4358620356548313
https://www.imdb.com/title/tt1899280/,13.407375645562604
https://www.imdb.com/title/tt1577870/,13.283101187543611
https://www.imdb.com/title/tt3444938/,0.9228007174000992
https://www.imdb.com/title/tt4280606/,0.007985458418298423
https://www.imdb.com/title/tt15226648/,0.03586265423246325
https://www.imdb.com/title/tt11612380/,1.7800243341255122
https://www.imdb.com/title/tt15212850/,0.573802467719412
https://www.imdb.com/title/tt12544796/,0.34605371813523556
https://www.imdb.com/title/tt12920934/,0.5706824515738895
https://www.imdb.com/title/tt1366792/,0.002076115874345125
https://www.imdb.com/title/tt13639130/,0.2988536469938674
https://www.imdb.com/title/tt10453272/,0.4506589249424418
https://www.imdb.com/title/tt2057880/,0.007575297106139415
https://www.imdb.com/title/tt11168100/,0.573802467719412
https://www.imdb.com/title/tt10161398/,2.2429127835585474
https://www.imdb.com/title/tt3395490/,0.0025037207489383207
https://www.imdb.com/title/tt6556992/,0.003742115199838589
https://www.imdb.com/title/tt11857594/,0.003894155028107138
https://www.imdb.com/title/tt0482346/,0.005077837257156392
https://www.imdb.com/title/tt0081857/,0.020541557231298014
https://www.imdb.com/title/tt4346344/,0.05341696588208036
https://www.imdb.com/title/tt0247094/,0.006488417724489291
https://www.imdb.com/title/tt4877562/,0.40967521680143737
https://www.imdb.com/title/tt7162324/,1.4558833987433648
https://www.imdb.com/title/tt6986332/,0.6523054814108388
https://www.imdb.com/title/tt0096636/,0.007244699512919786
https://www.imdb.com/title/tt7410974/,0.006672121717667581
https://www.imdb.com/title/tt6386856/,0.286901233859706
https://www.imdb.com/title/tt2784810/,0.000978423248087476
https://www.imdb.com/title/tt0827948/,0.0007808714715676729
https://www.imdb.com/title/tt4789300/,0.17018595746729553
https://www.imdb.com/title/tt1261356/,0.002320049065086744
https://www.imdb.com/title/tt0270116/,0.0009232573736985134
https://www.imdb.com/title/tt4181268/,0.06414030060130417
https://www.imdb.com/title/tt4688342/,1.132115495160227
https://www.imdb.com/title/tt4497142/,0.286901233859706
https://www.imdb.com/title/tt5220922/,0.0157918998378576
https://www.imdb.com/title/tt4460266/,8.051758502577202
https://www.imdb.com/title/tt3270224/,2.1726507744868417
https://www.imdb.com/title/tt0166442/,0.003669451547740611
https://www.imdb.com/title/tt4817368/,0.573802467719412
https://www.imdb.com/title/tt5161316/,0.008965663558115813
https://www.imdb.com/title/tt3843176/,2.2641881960217
https://www.imdb.com/title/tt3562462/,0.06656697341250635
https://www.imdb.com/title/tt3513114/,12.257564320531383
